id	subject	predicate	object	relation	knowledge_source
urn:uuid:382f8100-c5db-42d1-b445-38319c5a2777	UPHENO:0069090	biolink:related_to	OBA:0003540	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f46049cb-9ed0-472a-95a4-1ba7f03e41e8	UPHENO:0069091	biolink:related_to	OBA:0005726	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:91f43281-1cc5-4138-b283-1ca849a1e4ab	UPHENO:0069093	biolink:related_to	OBA:0005825	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2fb7514a-dbfd-498e-b36e-68af1fe6eb98	UPHENO:0069098	biolink:related_to	OBA:0002659	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3de89499-7d3f-42f1-b2ab-bdb6df5934c4	UPHENO:0069100	biolink:related_to	OBA:VT0003594	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:21c4565d-c5ab-4b23-9944-872d94b66674	UPHENO:0069104	biolink:related_to	OBA:VT0010003	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d600caa3-561b-4190-879a-d4b587b662a4	UPHENO:0069107	biolink:related_to	OBA:0005650	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:926460d0-cb86-4dd4-a4ca-7e74ee8b139e	UPHENO:0069112	biolink:related_to	OBA:0003966	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:70d138e9-aeb0-4036-8636-1d6935dc54a0	UPHENO:0069123	biolink:related_to	OBA:VT0000458	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5e852162-39f8-4c37-8a5d-0954c3be4b68	UPHENO:0069124	biolink:related_to	OBA:0004058	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f08998c0-3343-45d6-8436-a789d59490ad	UPHENO:0069128	biolink:related_to	OBA:0002048	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9f58bbb6-8e01-4a43-bfd5-16d3d7e28322	UPHENO:0069129	biolink:related_to	OBA:VT0003112	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:296e35d6-bd43-4f9c-9d69-bf59d1082b6c	UPHENO:0069132	biolink:related_to	OBA:VT0000964	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6d103cc1-f7a7-4e49-8527-7cb1f0a7e38b	UPHENO:0069135	biolink:related_to	OBA:VT0006020	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0daacd40-218e-46ae-83fa-9725a707f4de	UPHENO:0069136	biolink:related_to	OBA:VT0001456	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1eb399e3-a0f3-4533-8935-b6600926b9c8	UPHENO:0069139	biolink:related_to	OBA:VT0002114	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fe992cca-d535-41ea-987d-833463945d79	UPHENO:0069147	biolink:related_to	OBA:VT0003986	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:76b8c780-b6e7-4b8d-93cf-fffc06ebc6da	UPHENO:0069148	biolink:related_to	OBA:0004668	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dfe44c1e-cbf8-4df3-92a8-3505f420c741	UPHENO:0069150	biolink:related_to	OBA:0004050	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f7b3ec3c-ce87-4db1-a969-7b6b57b8d451	UPHENO:0069152	biolink:related_to	OBA:0003980	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:96982fed-49c5-491e-a182-f0c72c6c4adf	UPHENO:0069158	biolink:related_to	OBA:0000172	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:18b22d3c-ca94-4a71-92ca-492d5d31b68d	UPHENO:0069159	biolink:related_to	OBA:0002631	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:17e06899-2f03-45ec-8a61-7e148e89c58c	UPHENO:0069160	biolink:related_to	OBA:0004257	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9ad196e6-dc6e-4ed6-9478-43f118c4364d	UPHENO:0069163	biolink:related_to	OBA:1000138	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fac368a5-9b83-4ab9-86a0-f5f8df916c1e	UPHENO:0069177	biolink:related_to	OBA:0003618	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:025e69c2-33c2-4929-9718-d15751e42a46	UPHENO:0069179	biolink:related_to	OBA:VT0004338	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ce80db48-ae22-4537-91a2-c0b9997977da	UPHENO:0069180	biolink:related_to	OBA:0005658	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3556034e-c3cc-4b29-9e8b-70bf04aeb824	UPHENO:0069181	biolink:related_to	OBA:VT0006105	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c64b5083-426f-4837-9e1b-72ca871c0ff6	UPHENO:0069184	biolink:related_to	OBA:0004385	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b9ad0d02-3190-4775-9970-6a67662b368a	UPHENO:0069186	biolink:related_to	OBA:0005657	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:65d5c8e9-b757-4e67-93c4-cfecd81f350e	UPHENO:0069188	biolink:related_to	OBA:0003567	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c2bed27e-e2c9-4f66-9aa2-1b14527a70e3	UPHENO:0069192	biolink:related_to	OBA:0005661	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4ade69fd-487c-4b28-8875-21ea8b739e1b	UPHENO:0069193	biolink:related_to	OBA:VT0008542	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:05c39f5d-3596-4220-b68e-c19dfbd42a19	UPHENO:0069196	biolink:related_to	OBA:VT0000017	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7ca12461-b611-405a-90c6-b317649c072d	UPHENO:0069199	biolink:related_to	OBA:0003258	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b3736d6a-f10e-4c93-b7ad-f3d2e75b2ad4	UPHENO:0069202	biolink:related_to	OBA:VT0000829	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:109d4459-1890-4cd4-aa63-83e321275d26	UPHENO:0069208	biolink:related_to	OBA:0003981	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:78b665bf-196f-489d-b0a1-2f9945a543dd	UPHENO:0069209	biolink:related_to	OBA:VT0000865	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:90fbc0d8-a304-49e2-903e-fe96fdd67b20	UPHENO:0069211	biolink:related_to	OBA:0003983	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0caa17ee-0111-486d-a8fe-10a6fbffc85b	UPHENO:0069214	biolink:related_to	OBA:0002761	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f82b29a3-8597-4383-bb3d-2ae4510b833f	UPHENO:0069217	biolink:related_to	OBA:0003028	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:44f272e4-bb26-40e7-a22d-6d037555d40c	UPHENO:0069220	biolink:related_to	OBA:0005228	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d0e82e2b-8720-4d93-8851-153114f324ff	UPHENO:0069221	biolink:related_to	OBA:VT0002716	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9e943153-2d0a-45fe-bc97-fc56c8b79bc6	UPHENO:0069222	biolink:related_to	OBA:VT0001465	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dade913d-1262-42e4-b133-62ca940a07ba	UPHENO:0069223	biolink:related_to	OBA:0000168	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5e868fce-8a85-49a4-9bb0-52e35ade1ec7	UPHENO:0069224	biolink:related_to	OBA:0003881	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e701c713-ea15-4d5e-9d88-1d148fcf97fe	UPHENO:0069225	biolink:related_to	OBA:0003727	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6280f8c0-961d-4600-a74e-329b62c42100	UPHENO:0069237	biolink:related_to	OBA:0002823	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0d7cff45-837f-421d-af8c-8afe385506cb	UPHENO:0069239	biolink:related_to	OBA:VT0003739	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6c242713-803e-492b-801e-477b4eb5b52e	UPHENO:0069240	biolink:related_to	OBA:VT0003401	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fa74c924-c399-411b-8982-5ab2205ef64d	UPHENO:0069244	biolink:related_to	OBA:VT0010518	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1344a375-771f-4849-b239-6bce86f1dc4a	UPHENO:0069245	biolink:related_to	OBA:VT0001464	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:66be817d-b19a-4c64-9632-50162e519651	UPHENO:0069246	biolink:related_to	OBA:VT0004204	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:91bb3121-211a-4cd9-8ba2-ceefb2df59be	UPHENO:0069248	biolink:related_to	OBA:0002090	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c333dea6-dc6a-44a1-afe2-caa354d93a7a	UPHENO:0069249	biolink:related_to	OBA:0002072	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:22626def-f260-4b86-a9ef-43bbca6750bb	UPHENO:0069252	biolink:related_to	OBA:0002054	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:55315e4b-271d-4d46-8cd0-1382ad4d2851	UPHENO:0069256	biolink:related_to	OBA:VT0009629	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d23bbff3-4802-4fbe-9035-d2242a081cfa	UPHENO:0069258	biolink:related_to	OBA:0003976	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d8b83416-231f-4c45-8496-c665043852d7	UPHENO:0069259	biolink:related_to	OBA:VT0010003	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:693f186c-1546-4463-a9ac-53f6e53bf360	UPHENO:0069264	biolink:related_to	OBA:0005290	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0fb9860f-70a5-4851-9c7d-4d9b9a62170b	UPHENO:0069265	biolink:related_to	OBA:VT0001095	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5235854a-7f5b-4f97-bb8d-82d7d6f5046c	UPHENO:0069269	biolink:related_to	OBA:0003978	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:aebaae4e-8c19-4677-9c39-7238126836de	UPHENO:0069270	biolink:related_to	OBA:0004106	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:06b88cf7-1826-47bf-9252-aaf5bfcb098a	UPHENO:0069272	biolink:related_to	OBA:VT0010104	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:aaab21da-b49c-491c-a065-16771288d0b4	UPHENO:0069273	biolink:related_to	OBA:VT0010105	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:674f020c-c483-4a16-85bd-450f5247652e	UPHENO:0069280	biolink:related_to	OBA:0004395	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f0829f0b-09bf-4e4d-ac49-49b40cfae502	UPHENO:0069283	biolink:related_to	OBA:0003987	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:afb62752-6f07-49d0-95b2-2237316f25b2	UPHENO:0069289	biolink:related_to	OBA:VT0009635	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3afd9513-b45d-4ad1-81ea-44abb7a59464	UPHENO:0069290	biolink:related_to	OBA:0003591	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bdefe2e3-1f07-4136-9f17-67912adbbdf9	UPHENO:0069291	biolink:related_to	OBA:VT0001150	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7db0bf01-917c-45fd-8a55-7712d8f4faff	UPHENO:0069292	biolink:related_to	OBA:1000066	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9c7cfaeb-809a-478a-8a2f-36c8288d8ef4	UPHENO:0069293	biolink:related_to	OBA:0002379	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9a481c38-9291-450c-b9d7-0c3914823a8a	UPHENO:0069294	biolink:related_to	OBA:0002374	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:85fb73e1-e782-4651-9ab8-ece9cd3a3a60	UPHENO:0069296	biolink:related_to	OBA:VT0000912	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e80bebf2-2787-4da4-9a96-8c8797cc7001	UPHENO:0069297	biolink:related_to	OBA:0005654	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2216fdb7-5666-46e7-82da-c6a90eaa1da2	UPHENO:0069299	biolink:related_to	OBA:0003975	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fdcae197-1681-4a6c-b492-e6b61eda4e65	UPHENO:0069301	biolink:related_to	OBA:0002643	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8bf99a00-3352-42aa-a3ad-3ef2243dff23	UPHENO:0069302	biolink:related_to	OBA:VT0004134	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:213a1c60-5c19-4a17-9e8e-e45bdd2f1450	UPHENO:0069318	biolink:related_to	OBA:VT0001321	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a99bac81-bc95-4ef6-90f3-7adcce1dd8bb	UPHENO:0069319	biolink:related_to	OBA:VT0001023	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:672763b2-09ca-4774-84ca-fd93b3f7895f	UPHENO:0069323	biolink:related_to	OBA:0005656	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c543a124-c2d8-4853-9bab-5666bf3682bb	UPHENO:0069331	biolink:related_to	OBA:VT0001020	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f8b544f8-e7aa-4291-ba31-f534eed04032	UPHENO:0069332	biolink:related_to	OBA:VT0000868	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fb1c5ce0-9b68-48f4-a8a1-69cb5c011ff7	UPHENO:0069333	biolink:related_to	OBA:0005655	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:15047e2e-d5fb-4c7f-9c15-5ba25438e189	UPHENO:0069335	biolink:related_to	OBA:VT0000655	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:eb8a91c5-6d1f-4932-ae89-efc72dddc34c	UPHENO:0069336	biolink:related_to	OBA:0005663	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c3fd3fb6-5254-46cf-bec7-713157f6cd3a	UPHENO:0069341	biolink:related_to	OBA:0002316	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:55a94056-a507-471d-bbf0-62e750e0dccb	UPHENO:0069345	biolink:related_to	OBA:0006012	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9c608812-63c2-4190-b22b-4839c5e52c14	UPHENO:0069346	biolink:related_to	OBA:0003536	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6a6eabab-664d-499c-b27f-b52641a4b73a	UPHENO:0069350	biolink:related_to	OBA:VT0001013	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b3038066-cda3-43a6-ba3b-eeacc02731de	UPHENO:0069351	biolink:related_to	OBA:0006013	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a8402d3e-2395-40d7-8d87-6f56ac345fc4	UPHENO:0069356	biolink:related_to	OBA:VT0001444	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c3b1301a-734a-4f2e-8d00-eacceb6e0457	UPHENO:0069357	biolink:related_to	OBA:VT0000041	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ea51a206-cdc7-4775-a224-8f31a95cd13f	UPHENO:0069359	biolink:related_to	OBA:0002759	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:35e07fa7-883c-487e-92c5-bb27b28f48c2	UPHENO:0069364	biolink:related_to	OBA:VT0004316	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:645f3a6b-15ea-4a0e-88a7-57667238ea04	UPHENO:0069365	biolink:related_to	OBA:0004758	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0607119a-91b6-44d1-8f22-82bad7bd1886	UPHENO:0069366	biolink:related_to	OBA:VT0003987	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7c6ff045-b2ac-490b-8740-ad43c31ad536	UPHENO:0069368	biolink:related_to	OBA:0005659	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8ba0ac85-5a9c-4e13-99ac-1d78f67803c6	UPHENO:0069371	biolink:related_to	OBA:0005652	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0fbe7bac-e220-442f-bb58-298a420bd0c0	UPHENO:0069374	biolink:related_to	OBA:VT0004335	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:731b5a8c-5597-4a5c-bf2b-a04504ff2fae	UPHENO:0069376	biolink:related_to	OBA:0002025	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8c5f3fc7-7c13-478e-a47f-26a42ac3faa6	UPHENO:0069378	biolink:related_to	OBA:VT0003162	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e3db7fec-b196-429e-a333-090f133eae3a	UPHENO:0069379	biolink:related_to	OBA:VT0003528	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b34c11ed-bb0c-40dc-8489-035ec1c837bd	UPHENO:0069382	biolink:related_to	OBA:0003245	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:af55fb14-f213-4937-a974-a0b23dbb3c43	UPHENO:0069385	biolink:related_to	OBA:VT0003164	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b2f05304-5d26-46eb-8082-1d886a01cd48	UPHENO:0069386	biolink:related_to	OBA:0005665	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a5a7bb7d-a32f-4d28-abc1-3655747cb92a	UPHENO:0069387	biolink:related_to	OBA:VT0003166	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:619f329d-988e-455a-bf65-06addae8adca	UPHENO:0069390	biolink:related_to	OBA:0002017	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5b83e3b9-f52c-4352-86e5-a78fb55b4c4d	UPHENO:0069391	biolink:related_to	OBA:VT0003599	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2a740786-79e2-4635-ab09-b9cfe1f7f1ca	UPHENO:0069393	biolink:related_to	OBA:VT0000907	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:19bd0b67-8580-4238-ac76-aec412fb1a9f	UPHENO:0069400	biolink:related_to	OBA:VT0008484	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:36ea93e1-e0f8-46a4-a6ce-ac2d0dcf1603	UPHENO:0069402	biolink:related_to	OBA:VT1000369	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c9cb1eea-bdb6-479f-b769-255a8d25c3ae	UPHENO:0069404	biolink:related_to	OBA:0002088	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5b59272c-1dfc-492a-81c8-57094b1cfd60	UPHENO:0069405	biolink:related_to	OBA:0002595	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:60203506-9e73-40a6-aedd-a72f9a3beb20	UPHENO:0069406	biolink:related_to	OBA:VT0006102	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8fec6eaa-ee3d-4b39-a186-c018b55bb2d6	UPHENO:0069408	biolink:related_to	OBA:VT0001085	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bba7e0e9-d7d1-4c9b-8bee-994f0f0d8846	UPHENO:0069409	biolink:related_to	OBA:VT0000652	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c74a937a-d3bf-4d7e-8d6f-536b565a9377	UPHENO:0069410	biolink:related_to	OBA:VT0001083	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:eb7a2df6-7ec1-42dc-8f9b-5a56a9ab187d	UPHENO:0069411	biolink:related_to	OBA:VT0000905	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:84239c81-486b-4355-a75e-f9e680d9b380	UPHENO:0069412	biolink:related_to	OBA:VT0010517	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:048f7eec-5af0-4581-9fad-b2c439773080	UPHENO:0069414	biolink:related_to	OBA:0003722	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6a06db25-2f81-44a5-bbd7-45f89b4ca24d	UPHENO:0069416	biolink:related_to	OBA:2060036	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7bd028ff-578b-464a-b289-b72be1bacab9	UPHENO:0069422	biolink:related_to	OBA:VT0001305	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fe5845d9-bd0c-46d9-83da-38126f97705c	UPHENO:0069423	biolink:related_to	OBA:VT0004134	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:66c0a168-1356-4eb7-92cb-dd4f59191752	UPHENO:0069425	biolink:related_to	OBA:VT0001345	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c9f772e1-4395-479c-9b3d-055317071cc0	UPHENO:0069426	biolink:related_to	OBA:VT0002221	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5138d295-67d5-4729-a9ab-14349f09caca	UPHENO:0069432	biolink:related_to	OBA:VT0002346	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:30d8168c-d5d4-4a51-a76b-4ab3e3a800cd	UPHENO:0069435	biolink:related_to	OBA:VT0003512	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a16f4d20-8cc5-47bf-b2c1-518269c4eb69	UPHENO:0069437	biolink:related_to	OBA:VT0003517	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c069c199-89a8-4387-90a2-8ebff8231a94	UPHENO:0069439	biolink:related_to	OBA:VT0015071	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5cfac5ef-93bd-439a-9565-dfd4fce4777e	UPHENO:0069442	biolink:related_to	OBA:2050103	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0a04ffb3-acf9-4ed8-8634-d0bf0474081d	UPHENO:0069444	biolink:related_to	OBA:VT0010252	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bbc5103a-7f96-485d-8636-34644697fdf7	UPHENO:0069451	biolink:related_to	OBA:0004897	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:19f191f8-29bf-43cf-b057-707c800a233d	UPHENO:0069455	biolink:related_to	OBA:VT0015050	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:32a9fb90-66a6-47ed-ad24-54147b2d0d55	UPHENO:0069458	biolink:related_to	OBA:0003949	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3184aba5-2e38-4691-a122-e306731ec8c5	UPHENO:0069460	biolink:related_to	OBA:0005660	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fe7e964f-3d92-4aa1-8609-589f9c966ea0	UPHENO:0069462	biolink:related_to	OBA:VT0003883	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9f7478c6-b642-4660-9d42-8b96512a8cd8	UPHENO:0069464	biolink:related_to	OBA:0002123	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f9279895-ffa4-4e3e-a9ce-3a17a57372eb	UPHENO:0069465	biolink:related_to	OBA:0002640	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:507b19ac-0e43-45bc-baf4-17ff100e9698	UPHENO:0069472	biolink:related_to	OBA:0003111	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a8735c2f-94a0-4723-88e5-bd7e93bf593b	UPHENO:0069473	biolink:related_to	OBA:0003298	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:be8fce85-77bb-46bb-8e7c-435aed259cd7	UPHENO:0069474	biolink:related_to	OBA:0003115	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:25de7ae3-69cb-4ef0-acb1-b9c983011aac	UPHENO:0069475	biolink:related_to	OBA:0003049	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e9b2b4cf-4a90-4877-b5ef-0cd6909d2e86	UPHENO:0069479	biolink:related_to	OBA:0002426	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5d33181a-ffe7-4e2b-9298-2cc08d0c1c1c	UPHENO:0069481	biolink:related_to	OBA:0003079	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:961e6694-1c12-4811-9dc9-a8288b19f378	UPHENO:0069482	biolink:related_to	OBA:0003075	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1888990b-267f-4a77-988b-413c0163e532	UPHENO:0069483	biolink:related_to	OBA:0003087	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:172a3972-ff2f-41b3-a29e-e4d608d6afe9	UPHENO:0069484	biolink:related_to	OBA:0003070	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e34e5c8c-3f0c-4e68-8164-7a4c7365bb3b	UPHENO:0069487	biolink:related_to	OBA:0002682	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3e1f9099-318f-4ac8-b1fe-e60ea0590182	UPHENO:0069488	biolink:related_to	OBA:0003035	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:46259fc5-519f-41a7-8e81-a75676c7f61b	UPHENO:0069489	biolink:related_to	OBA:0003083	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:86df31f0-64cf-4fb7-9872-c9c0ee833d9d	UPHENO:0069490	biolink:related_to	OBA:0003123	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:cd643bd2-8e03-4443-ac5c-7c29d60c1d66	UPHENO:0069491	biolink:related_to	OBA:0002373	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2884e85c-2000-488c-89be-5194109ee75a	UPHENO:0069492	biolink:related_to	OBA:0003119	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1c90bedb-40cb-4efd-b9c9-2dfe51cfe6e0	UPHENO:0069493	biolink:related_to	OBA:0003163	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b975fc53-05a1-41cd-82ed-ecafade5ed9e	UPHENO:0069495	biolink:related_to	OBA:VT0010003	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0847b8bd-0407-423a-92fa-066081ebb41a	UPHENO:0069497	biolink:related_to	OBA:VT0000554	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:62f7dfa7-2a3e-4714-aecd-a68519f8b477	UPHENO:0069498	biolink:related_to	OBA:0002496	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:470f22ab-3ed8-44d0-bd95-36dffb7c52f3	UPHENO:0069500	biolink:related_to	OBA:0002465	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:61f9d65a-a5cd-417f-8e07-a2a4ebff8f35	UPHENO:0069502	biolink:related_to	OBA:0002213	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0cb809c7-4226-4bd5-b4fc-794feae47e08	UPHENO:0069504	biolink:related_to	OBA:0003093	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:afd3310c-9366-4efe-aca5-f7c707c14d9c	UPHENO:0069505	biolink:related_to	OBA:0002529	UPHENO:phenotypeToTrait	upheno-oba.json
