defined_class	id
http://purl.obolibrary.org/obo/UPHENO_0000473	http://purl.obolibrary.org/obo/GO_0032259-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000474	http://purl.obolibrary.org/obo/GO_0015931-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000475	http://purl.obolibrary.org/obo/GO_0048869-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000476	http://purl.obolibrary.org/obo/GO_0008291-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000477	http://purl.obolibrary.org/obo/GO_0044260-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000478	http://purl.obolibrary.org/obo/GO_0043050-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000479	http://purl.obolibrary.org/obo/GO_0061842-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000480	http://purl.obolibrary.org/obo/GO_0043052-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000481	http://purl.obolibrary.org/obo/GO_0044267-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000482	http://purl.obolibrary.org/obo/GO_0009266-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000483	http://purl.obolibrary.org/obo/GO_0043057-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000484	http://purl.obolibrary.org/obo/CARO_0000000-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000485	http://purl.obolibrary.org/obo/GO_0000280-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000486	http://purl.obolibrary.org/obo/GO_0099024-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000487	http://purl.obolibrary.org/obo/GO_1901615-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000488	http://purl.obolibrary.org/obo/GO_0043170-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000489	http://purl.obolibrary.org/obo/CARO_0000007-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000490	http://purl.obolibrary.org/obo/CARO_0000008-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000491	http://purl.obolibrary.org/obo/CARO_0000006-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000492	http://purl.obolibrary.org/obo/CARO_0000003-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000493	http://purl.obolibrary.org/obo/GO_0048858-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000494	http://purl.obolibrary.org/obo/GO_0048856-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000495	http://purl.obolibrary.org/obo/GO_0007093-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000496	http://purl.obolibrary.org/obo/GO_0042073-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000497	http://purl.obolibrary.org/obo/GO_0043043-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000498	http://purl.obolibrary.org/obo/GO_0048731-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000499	http://purl.obolibrary.org/obo/GO_0060756-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000500	http://purl.obolibrary.org/obo/GO_1901987-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000501	http://purl.obolibrary.org/obo/GO_1901988-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000502	http://purl.obolibrary.org/obo/GO_0015833-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000503	http://purl.obolibrary.org/obo/GO_0045132-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000504	http://purl.obolibrary.org/obo/GO_0050808-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000505	http://purl.obolibrary.org/obo/GO_0048523-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000506	http://purl.obolibrary.org/obo/GO_0044281-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000507	http://purl.obolibrary.org/obo/GO_1902806-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000508	http://purl.obolibrary.org/obo/GO_1902807-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000509	http://purl.obolibrary.org/obo/GO_0033036-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000510	http://purl.obolibrary.org/obo/GO_0048519-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000511	http://purl.obolibrary.org/obo/GO_0044271-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000512	http://purl.obolibrary.org/obo/GO_0048870-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000513	http://purl.obolibrary.org/obo/GO_0048513-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000514	http://purl.obolibrary.org/obo/GO_0009059-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000515	http://purl.obolibrary.org/obo/GO_0009058-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000516	http://purl.obolibrary.org/obo/GO_0043186-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000517	http://purl.obolibrary.org/obo/GO_0046333-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000518	http://purl.obolibrary.org/obo/CARO_0000010-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000519	http://purl.obolibrary.org/obo/GO_0019098-abnormal.tsv
http://purl.obolibrary.org/obo/UPHENO_0000520	http://purl.obolibrary.org/obo/GO_0046903-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000521	http://purl.obolibrary.org/obo/GO_0010948-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000522	http://purl.obolibrary.org/obo/GO_0019222-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000523	http://purl.obolibrary.org/obo/GO_0007267-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000524	http://purl.obolibrary.org/obo/GO_0007268-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000525	http://purl.obolibrary.org/obo/GO_0007276-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000526	http://purl.obolibrary.org/obo/GO_0007274-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000527	http://purl.obolibrary.org/obo/GO_0007275-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000528	http://purl.obolibrary.org/obo/GO_0007283-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000529	http://purl.obolibrary.org/obo/GO_0007281-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000530	http://purl.obolibrary.org/obo/GO_0071840-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000531	http://purl.obolibrary.org/obo/GO_0044249-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000532	http://purl.obolibrary.org/obo/GO_0044238-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000533	http://purl.obolibrary.org/obo/GO_0044237-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000534	http://purl.obolibrary.org/obo/GO_0032259-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000535	http://purl.obolibrary.org/obo/GO_0044260-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000536	http://purl.obolibrary.org/obo/GO_0044267-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000537	http://purl.obolibrary.org/obo/GO_0044281-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000538	http://purl.obolibrary.org/obo/GO_0044271-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000539	http://purl.obolibrary.org/obo/GO_0010817-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000540	http://purl.obolibrary.org/obo/GO_0009791-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000541	http://purl.obolibrary.org/obo/GO_0009790-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000542	http://purl.obolibrary.org/obo/GO_0007154-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000543	http://purl.obolibrary.org/obo/GO_0044106-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000544	http://purl.obolibrary.org/obo/GO_0071702-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000545	http://purl.obolibrary.org/obo/GO_0071705-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000546	http://purl.obolibrary.org/obo/GO_0071704-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000547	http://purl.obolibrary.org/obo/GO_0071684-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000548	http://purl.obolibrary.org/obo/GO_0032094-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000549	http://purl.obolibrary.org/obo/GO_0009712-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000550	http://purl.obolibrary.org/obo/GO_0022607-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000551	http://purl.obolibrary.org/obo/GO_0009653-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000552	http://purl.obolibrary.org/obo/GO_0034645-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000553	http://purl.obolibrary.org/obo/GO_0034641-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000554	http://purl.obolibrary.org/obo/GO_0007049-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000555	http://purl.obolibrary.org/obo/GO_0007059-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000556	http://purl.obolibrary.org/obo/GO_0007093-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000557	http://purl.obolibrary.org/obo/GO_0019098-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000558	http://purl.obolibrary.org/obo/GO_0009605-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000559	http://purl.obolibrary.org/obo/GO_0010564-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000560	http://purl.obolibrary.org/obo/GO_0046483-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000561	http://purl.obolibrary.org/obo/GO_0022402-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000562	http://purl.obolibrary.org/obo/GO_0022412-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000563	http://purl.obolibrary.org/obo/GO_0022414-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000564	http://purl.obolibrary.org/obo/GO_0010468-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000565	http://purl.obolibrary.org/obo/GO_0009308-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000566	http://purl.obolibrary.org/obo/GO_0009306-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000567	http://purl.obolibrary.org/obo/GO_0046333-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000568	http://purl.obolibrary.org/obo/GO_0000819-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000569	http://purl.obolibrary.org/obo/GO_0048812-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000570	http://purl.obolibrary.org/obo/GO_0048869-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000571	http://purl.obolibrary.org/obo/GO_0048858-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000572	http://purl.obolibrary.org/obo/GO_0048856-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000573	http://purl.obolibrary.org/obo/GO_0048870-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000574	http://purl.obolibrary.org/obo/GO_0071103-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000575	http://purl.obolibrary.org/obo/GO_0048731-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000576	http://purl.obolibrary.org/obo/GO_0048666-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000577	http://purl.obolibrary.org/obo/GO_0048609-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000578	http://purl.obolibrary.org/obo/GO_0048608-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000579	http://purl.obolibrary.org/obo/GO_0009059-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000580	http://purl.obolibrary.org/obo/GO_0009058-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000581	http://purl.obolibrary.org/obo/GO_0048569-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000582	http://purl.obolibrary.org/obo/GO_0048565-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000583	http://purl.obolibrary.org/obo/GO_0048589-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000584	http://purl.obolibrary.org/obo/GO_0048599-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000585	http://purl.obolibrary.org/obo/GO_0048598-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000586	http://purl.obolibrary.org/obo/GO_0097480-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000587	http://purl.obolibrary.org/obo/GO_0097485-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000588	http://purl.obolibrary.org/obo/GO_0012501-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000589	http://purl.obolibrary.org/obo/GO_2000134-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000590	http://purl.obolibrary.org/obo/GO_0048523-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000591	http://purl.obolibrary.org/obo/GO_0048519-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000592	http://purl.obolibrary.org/obo/GO_0048513-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000593	http://purl.obolibrary.org/obo/GO_0048468-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000594	http://purl.obolibrary.org/obo/GO_0048489-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000595	http://purl.obolibrary.org/obo/GO_0097479-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000596	http://purl.obolibrary.org/obo/GO_0036211-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000597	http://purl.obolibrary.org/obo/GO_0048232-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000598	http://purl.obolibrary.org/obo/GO_0048285-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000599	http://purl.obolibrary.org/obo/GO_0097164-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000600	http://purl.obolibrary.org/obo/GO_0120036-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000601	http://purl.obolibrary.org/obo/GO_0120039-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000602	http://purl.obolibrary.org/obo/GO_0000280-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000603	http://purl.obolibrary.org/obo/GO_0051716-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000604	http://purl.obolibrary.org/obo/GO_0002790-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000605	http://purl.obolibrary.org/obo/GO_0051726-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000606	http://purl.obolibrary.org/obo/GO_0051705-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000607	http://purl.obolibrary.org/obo/GO_0051703-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000608	http://purl.obolibrary.org/obo/GO_0051704-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000609	http://purl.obolibrary.org/obo/GO_0048102-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000610	http://purl.obolibrary.org/obo/GO_0048094-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000611	http://purl.obolibrary.org/obo/GO_0051640-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000612	http://purl.obolibrary.org/obo/GO_0051641-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000613	http://purl.obolibrary.org/obo/GO_0051648-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000614	http://purl.obolibrary.org/obo/GO_0051649-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000615	http://purl.obolibrary.org/obo/GO_0051656-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000616	http://purl.obolibrary.org/obo/GO_0051650-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000617	http://purl.obolibrary.org/obo/GO_0099643-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000618	http://purl.obolibrary.org/obo/GO_0048066-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000619	http://purl.obolibrary.org/obo/GO_0048071-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000620	http://purl.obolibrary.org/obo/GO_0000077-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000621	http://purl.obolibrary.org/obo/GO_0000075-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000622	http://purl.obolibrary.org/obo/GO_0000070-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000623	http://purl.obolibrary.org/obo/GO_0099536-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000624	http://purl.obolibrary.org/obo/GO_0099537-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000625	http://purl.obolibrary.org/obo/GO_0051301-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000626	http://purl.obolibrary.org/obo/GO_0051276-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000627	http://purl.obolibrary.org/obo/GO_0051236-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000628	http://purl.obolibrary.org/obo/GO_0051234-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000629	http://purl.obolibrary.org/obo/GO_0051169-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000630	http://purl.obolibrary.org/obo/GO_0051168-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000631	http://purl.obolibrary.org/obo/GO_0051179-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000632	http://purl.obolibrary.org/obo/GO_0002164-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000633	http://purl.obolibrary.org/obo/GO_0099003-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000634	http://purl.obolibrary.org/obo/GO_0051028-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000635	http://purl.obolibrary.org/obo/GO_0002064-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000636	http://purl.obolibrary.org/obo/GO_1901160-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000637	http://purl.obolibrary.org/obo/GO_0016477-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000638	http://purl.obolibrary.org/obo/GO_0090304-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000639	http://purl.obolibrary.org/obo/GO_2000045-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000640	http://purl.obolibrary.org/obo/GO_0006915-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000641	http://purl.obolibrary.org/obo/GO_0006913-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000642	http://purl.obolibrary.org/obo/GO_0006928-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000643	http://purl.obolibrary.org/obo/GO_0006935-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000644	http://purl.obolibrary.org/obo/GO_0006950-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000645	http://purl.obolibrary.org/obo/GO_0018958-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000646	http://purl.obolibrary.org/obo/GO_0006974-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000647	http://purl.obolibrary.org/obo/GO_0016310-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000648	http://purl.obolibrary.org/obo/GO_0006996-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000649	http://purl.obolibrary.org/obo/GO_0018991-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000650	http://purl.obolibrary.org/obo/GO_1901360-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000651	http://purl.obolibrary.org/obo/GO_0016358-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000652	http://purl.obolibrary.org/obo/GO_0006807-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000653	http://purl.obolibrary.org/obo/GO_0006810-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000654	http://purl.obolibrary.org/obo/GO_0016203-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000655	http://purl.obolibrary.org/obo/GO_0006887-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000656	http://purl.obolibrary.org/obo/GO_0016192-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000657	http://purl.obolibrary.org/obo/GO_1901576-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000658	http://purl.obolibrary.org/obo/GO_0006725-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000659	http://purl.obolibrary.org/obo/GO_1901564-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000660	http://purl.obolibrary.org/obo/GO_1901566-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000661	http://purl.obolibrary.org/obo/GO_0006793-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000662	http://purl.obolibrary.org/obo/GO_0006796-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000663	http://purl.obolibrary.org/obo/GO_0016049-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000664	http://purl.obolibrary.org/obo/GO_0031667-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000665	http://purl.obolibrary.org/obo/GO_0016043-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000666	http://purl.obolibrary.org/obo/GO_0016079-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000667	http://purl.obolibrary.org/obo/GO_0065007-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000668	http://purl.obolibrary.org/obo/GO_0065008-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000669	http://purl.obolibrary.org/obo/GO_0016070-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000670	http://purl.obolibrary.org/obo/GO_0006629-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000671	http://purl.obolibrary.org/obo/GO_0043604-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000672	http://purl.obolibrary.org/obo/GO_0043603-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000673	http://purl.obolibrary.org/obo/GO_0031572-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000674	http://purl.obolibrary.org/obo/GO_0031570-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000675	http://purl.obolibrary.org/obo/GO_0031571-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000676	http://purl.obolibrary.org/obo/GO_1901615-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000677	http://purl.obolibrary.org/obo/GO_0006518-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000678	http://purl.obolibrary.org/obo/GO_0006576-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000679	http://purl.obolibrary.org/obo/GO_0006584-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000680	http://purl.obolibrary.org/obo/GO_0043412-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000681	http://purl.obolibrary.org/obo/GO_0043414-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000682	http://purl.obolibrary.org/obo/GO_0006479-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000683	http://purl.obolibrary.org/obo/GO_0043473-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000684	http://purl.obolibrary.org/obo/GO_0006405-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000685	http://purl.obolibrary.org/obo/GO_0006406-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000686	http://purl.obolibrary.org/obo/GO_0006412-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000687	http://purl.obolibrary.org/obo/GO_0006464-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000688	http://purl.obolibrary.org/obo/GO_0006468-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000689	http://purl.obolibrary.org/obo/GO_0006396-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000690	http://purl.obolibrary.org/obo/GO_1901990-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000691	http://purl.obolibrary.org/obo/GO_1901991-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000692	http://purl.obolibrary.org/obo/GO_0006310-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000693	http://purl.obolibrary.org/obo/GO_0006323-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000694	http://purl.obolibrary.org/obo/GO_0045930-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000695	http://purl.obolibrary.org/obo/GO_0006259-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000696	http://purl.obolibrary.org/obo/GO_0006260-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000697	http://purl.obolibrary.org/obo/GO_1901987-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000698	http://purl.obolibrary.org/obo/GO_1901988-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000699	http://purl.obolibrary.org/obo/GO_0006139-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000700	http://purl.obolibrary.org/obo/GO_0045786-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000701	http://purl.obolibrary.org/obo/GO_0031175-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000702	http://purl.obolibrary.org/obo/GO_0043170-abnormalProcess.tsv
http://purl.obolibrary.org/obo/UPHENO_0000703	http://purl.obolibrary.org/obo/GO_0006066-abnormalProcess.tsv
